timestamp,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,force_x,force_y,force_z,torque_x,torque_y,torque_z
1705517281.4652545,-0.31109970808029175,0.9899173974990845,0.6100072860717773,-0.010869873687624931,0.33124855160713196,0.01826573722064495,-0.9433040618896484,0.4737027883529663,0.6931759715080261,2.4226038455963135,0.031898707151412964,-5.242852210998535,-12.700536727905273
1705517281.4659903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4681973457336426,0.6896383762359619,2.4131019115448,0.08708089590072632,-5.638329029083252,-12.767070770263672
1705517281.46705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4625646471977234,0.6895673274993896,2.406870126724243,0.20097756385803223,-6.026019096374512,-12.851974487304688
1705517281.4680827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4565659761428833,0.6885115504264832,2.3983538150787354,0.3081771433353424,-6.418159484863281,-12.92219066619873
1705517281.469099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45314574241638184,0.687179684638977,2.391496181488037,0.42941948771476746,-6.812254905700684,-12.991829872131348
1705517281.4700778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4433619976043701,0.6847864985466003,2.382233142852783,0.5414272546768188,-7.162470817565918,-13.065926551818848
1705517281.4710577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4361821413040161,0.6850776076316833,2.3780722618103027,0.6897618770599365,-7.522106170654297,-13.169820785522461
1705517281.4720848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43001818656921387,0.6846020817756653,2.3729705810546875,0.8224169015884399,-7.877363204956055,-13.275995254516602
1705517281.4731002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42251408100128174,0.6825131177902222,2.3651692867279053,0.9847378730773926,-8.204732894897461,-13.407691955566406
1705517281.4741616,-0.312563955783844,0.9881595969200134,0.6092977523803711,-0.06127239391207695,0.3328346312046051,-0.0019898125901818275,-0.9409903287887573,0.4122648239135742,0.6809503436088562,2.361593723297119,1.1626169681549072,-8.506540298461914,-13.557048797607422
1705517281.4749575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40761280059814453,0.6779657602310181,2.353178024291992,1.3517823219299316,-8.839193344116211,-13.715535163879395
1705517281.476092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4014892876148224,0.6766474843025208,2.3490326404571533,1.5548896789550781,-9.136795043945312,-13.866979598999023
1705517281.4770422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3969631791114807,0.6748083829879761,2.345519781112671,1.7724412679672241,-9.420283317565918,-14.012721061706543
1705517281.4780867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39377453923225403,0.674412190914154,2.3428027629852295,2.002556562423706,-9.696611404418945,-14.130401611328125
1705517281.479088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38975393772125244,0.6754892468452454,2.333163022994995,2.2398152351379395,-9.950384140014648,-14.231155395507812
1705517281.48009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3871557116508484,0.6758576035499573,2.332270383834839,2.4976632595062256,-10.182297706604004,-14.330940246582031
1705517281.4812267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38319966197013855,0.6743305921554565,2.3312089443206787,2.751329183578491,-10.399864196777344,-14.412718772888184
1705517281.4822383,-0.31177571415901184,0.9902133345603943,0.6078004837036133,-0.033297598361968994,0.31700706481933594,-0.003542745253071189,-0.9478318691253662,0.37818506360054016,0.6723095178604126,2.331646203994751,3.0189194679260254,-10.592347145080566,-14.479452133178711
1705517281.4829984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3744674623012543,0.6722242832183838,2.3382413387298584,3.2939372062683105,-10.776094436645508,-14.558180809020996
1705517281.484089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37059199810028076,0.6675692796707153,2.3507721424102783,3.557985782623291,-10.936174392700195,-14.625672340393066
1705517281.4850502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3656555712223053,0.6630978584289551,2.360265016555786,3.8214962482452393,-11.080615997314453,-14.672462463378906
1705517281.4860716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36060506105422974,0.6624840497970581,2.368562936782837,4.1112494468688965,-11.172346115112305,-14.722426414489746
1705517281.4870822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35286927223205566,0.6616575717926025,2.374194622039795,4.382321834564209,-11.225201606750488,-14.724971771240234
1705517281.4880917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34505119919776917,0.6592167615890503,2.380882978439331,4.634986400604248,-11.240499496459961,-14.708693504333496
1705517281.4889982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33616378903388977,0.6588326096534729,2.377751111984253,4.892570972442627,-11.233234405517578,-14.65690803527832
1705517281.4902847,-0.3113496005535126,0.9904433488845825,0.6087134480476379,-0.03768263757228851,0.31664374470710754,-0.0004785814671777189,-0.9477956295013428,0.329109787940979,0.6570913791656494,2.3822078704833984,5.135324954986572,-11.188093185424805,-14.604512214660645
1705517281.4909644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32441794872283936,0.6522108912467957,2.3855531215667725,5.371677875518799,-11.140106201171875,-14.523454666137695
1705517281.492089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32193371653556824,0.6510478854179382,2.3882453441619873,5.628995418548584,-11.065306663513184,-14.448370933532715
