timestamp,pos_x,pos_y,pos_z,quat_w,quat_x,quat_y,quat_z,force_x,force_y,force_z,torque_x,torque_y,torque_z
0.001,1.6644681692123413,0.9781786799430847,1.5659438371658325,-0.005912142805755138,0.6062829494476318,-0.00048638685257174075,-0.7952269315719604,0.10526514053344727,0.17499162256717682,-1.3587851524353027,0.8467244505882263,-1.1165595054626465,0.346743643283844
0.002,1.6644173860549927,0.9781389236450195,1.565896987915039,-0.006181040313094854,0.6064731478691101,-0.0005671580438502133,-0.7950798273086548,0.09871527552604675,0.18221645057201385,-1.3652715682983398,0.8718723058700562,-1.1046241521835327,0.34798070788383484
0.003,1.6644738912582397,0.9781903624534607,1.5659217834472656,-0.00583447003737092,0.6062781810760498,-0.0005232428084127605,-0.7952311635017395,0.09866568446159363,0.1749275028705597,-1.3583487272262573,0.8457179665565491,-1.115199089050293,0.34418582916259766
0.004,1.664476752281189,0.9781950116157532,1.56591796875,-0.005980369169265032,0.6062758564949036,-0.0004130519228056073,-0.795231819152832,0.10106607526540756,0.17938542366027832,-1.3605464696884155,0.8773761987686157,-1.0916259288787842,0.33655983209609985
0.005,1.6644574403762817,0.9781787991523743,1.5659173727035522,-0.00598372146487236,0.6063730716705322,-6.11974173807539e-05,-0.795157790184021,0.0977400541305542,0.17738491296768188,-1.359532117843628,0.8519681692123413,-1.1005887985229492,0.32342079281806946
0.006,1.6644734144210815,0.9781104922294617,1.5659159421920776,-0.005634643137454987,0.6063370704650879,-0.0008533679647371173,-0.7951874732971191,0.10090804100036621,0.17974895238876343,-1.3595346212387085,0.8808069825172424,-1.1269667148590088,0.32089853286743164
0.007,1.6644643545150757,0.9781748652458191,1.5659513473510742,-0.005983803886920214,0.6062591671943665,-0.00041189766488969326,-0.7952446341514587,0.0987691655755043,0.17389535903930664,-1.3634824752807617,0.8445656299591064,-1.1038274765014648,0.3605588674545288
0.008,1.6644645929336548,0.9782023429870605,1.5659641027450562,-0.0061040171422064304,0.6062511205673218,-0.00020433658210095018,-0.7952498197555542,0.10123509168624878,0.18263860046863556,-1.367099404335022,0.8760001063346863,-1.1062661409378052,0.31611329317092896
0.009000000000000001,1.6644617319107056,0.978180468082428,1.565943717956543,-0.005823940504342318,0.6062946319580078,-0.0005663022166118026,-0.7952185869216919,0.10341978818178177,0.17644116282463074,-1.3674755096435547,0.8545963764190674,-1.087327241897583,0.343476802110672
0.01,1.6644426584243774,0.9781782627105713,1.5659294128417969,-0.00581248477101326,0.6061710715293884,-0.00039680686313658953,-0.7953129410743713,0.101527638733387,0.1780560314655304,-1.3656284809112549,0.8594213128089905,-1.1202704906463623,0.3255573809146881
0.011,1.6644455194473267,0.9781746864318848,1.565930724143982,-0.005903668235987425,0.6064255833625793,-1.799146775738336e-05,-0.7951183915138245,0.09993317723274231,0.1814497858285904,-1.3679211139678955,0.8551257848739624,-1.0972120761871338,0.3566579222679138
0.012,1.66447114944458,0.9781923294067383,1.5659266710281372,-0.005736048799008131,0.606282114982605,-0.00042872829362750053,-0.7952289581298828,0.10173337906599045,0.1757657527923584,-1.3729751110076904,0.8372551202774048,-1.1119298934936523,0.32725465297698975
0.013000000000000001,1.6644434928894043,0.978156566619873,1.565921425819397,-0.005456439685076475,0.6062380075454712,-0.0005989003693684936,-0.7952643036842346,0.10632597655057907,0.17793923616409302,-1.3635070323944092,0.8708949089050293,-1.1152830123901367,0.33129119873046875
0.014,1.664462685585022,0.9781888127326965,1.5659407377243042,-0.005833296570926905,0.6063402891159058,-0.0004161959805060178,-0.7951838970184326,0.10714602470397949,0.17493487894535065,-1.358739972114563,0.8635450601577759,-1.1311862468719482,0.3055417835712433
0.015,1.664467453956604,0.9781786799430847,1.5659466981887817,-0.005803799256682396,0.6062750220298767,-0.00042721230420283973,-0.7952337861061096,0.09624451398849487,0.1806742548942566,-1.3560199737548828,0.8475046157836914,-1.1022742986679077,0.32498204708099365
0.016,1.6644563674926758,0.9781825542449951,1.5659481287002563,-0.005964209325611591,0.6063398718833923,-0.00041816456359811127,-0.7951832413673401,0.10057336837053299,0.17293602228164673,-1.3658462762832642,0.8367119431495667,-1.1040995121002197,0.35033947229385376
0.017,1.6644649505615234,0.9781913161277771,1.5659476518630981,-0.005955895408987999,0.6063467860221863,-0.0004279025597497821,-0.7951779961585999,0.09754114598035812,0.1778913289308548,-1.3741763830184937,0.8558018803596497,-1.0747241973876953,0.3447917103767395
0.018000000000000002,1.664408802986145,0.9781277775764465,1.565912127494812,-0.006257450208067894,0.6065229177474976,-0.00040068174712359905,-0.7950413227081299,0.09849554300308228,0.17694948613643646,-1.3637144565582275,0.8554849624633789,-1.06797456741333,0.3545677065849304
0.019,1.664459228515625,0.9782158732414246,1.5659536123275757,-0.006261719390749931,0.6062783598899841,-0.00012271855666767806,-0.7952279448509216,0.0974297747015953,0.18045710027217865,-1.3572492599487305,0.8553468585014343,-1.0931689739227295,0.3282008767127991
0.02,1.6644734144210815,0.9781967997550964,1.5659338235855103,-0.005912416148930788,0.6063012480735779,-0.0003822521830443293,-0.7952131032943726,0.10383366048336029,0.18204231560230255,-1.3606042861938477,0.879306435585022,-1.1118533611297607,0.3458835780620575
0.021,1.6644635200500488,0.978223979473114,1.565947413444519,-0.006264439318329096,0.6062431335449219,-0.0001620646653464064,-0.795254647731781,0.10204194486141205,0.17582276463508606,-1.3547499179840088,0.8748984336853027,-1.103736162185669,0.33680373430252075
