timestamp target_q_0 target_q_1 target_q_2 target_q_3 target_q_4 target_q_5 target_qd_0 target_qd_1 target_qd_2 target_qd_3 target_qd_4 target_qd_5 target_qdd_0 target_qdd_1 target_qdd_2 target_qdd_3 target_qdd_4 target_qdd_5 target_current_0 target_current_1 target_current_2 target_current_3 target_current_4 target_current_5 target_moment_0 target_moment_1 target_moment_2 target_moment_3 target_moment_4 target_moment_5 actual_q_0 actual_q_1 actual_q_2 actual_q_3 actual_q_4 actual_q_5 actual_qd_0 actual_qd_1 actual_qd_2 actual_qd_3 actual_qd_4 actual_qd_5 actual_current_0 actual_current_1 actual_current_2 actual_current_3 actual_current_4 actual_current_5 actual_TCP_pose_0 actual_TCP_pose_1 actual_TCP_pose_2 actual_TCP_pose_3 actual_TCP_pose_4 actual_TCP_pose_5 actual_TCP_speed_0 actual_TCP_speed_1 actual_TCP_speed_2 actual_TCP_speed_3 actual_TCP_speed_4 actual_TCP_speed_5 actual_TCP_force_0 actual_TCP_force_1 actual_TCP_force_2 actual_TCP_force_3 actual_TCP_force_4 actual_TCP_force_5 target_TCP_pose_0 target_TCP_pose_1 target_TCP_pose_2 target_TCP_pose_3 target_TCP_pose_4 target_TCP_pose_5 target_TCP_speed_0 target_TCP_speed_1 target_TCP_speed_2 target_TCP_speed_3 target_TCP_speed_4 target_TCP_speed_5 actual_tool_accelerometer_0 actual_tool_accelerometer_1 actual_tool_accelerometer_2 target_TCP_force_0 target_TCP_force_1 target_TCP_force_2 target_TCP_force_3 target_TCP_force_4 target_TCP_force_5 kmp_target_TCP_pose_0 kmp_target_TCP_pose_1 kmp_target_TCP_pose_2 kmp_target_TCP_pose_3 kmp_target_TCP_pose_4 kmp_target_TCP_pose_5 timestamp
13887.328 -0.9588694683251688 -1.402912455268499 2.18889255419648 -2.3539331734550366 -1.560832521556371 0.6136413688098276 -1.674720266153784e-05 2.993687847974158e-05 2.509238810066705e-05 -5.586180645611449e-05 2.350187900024281e-05 6.487746282202167e-06 -0.005521557280951939 0.00987019699194569 0.008272967193967418 -0.018417652809521456 0.007748575910238031 0.0021390117169728384 -0.0028708038433589785 -2.320347660937746 -1.6193066806670111 -0.2839801419952783 0.00209650902207584 0.0001982691166538785 -0.01685042991244037 -23.327790237789102 -16.17608402852851 -2.1786695202236115 0.013317117064366286 0.00045466865916157627 -0.9588325659381312 -1.4029084008983155 2.18891412416567 -2.3539473019041957 -1.5608599821673792 0.6136493682861328 0.0 0.0 -0.0 -0.0 0.0 0.0 -0.416359007358551 -1.765718698501587 -1.132950782775879 -0.42600491642951965 -0.03512249514460564 0.13522158563137054 -0.3650002374390375 0.2899836922842688 0.04999142064681336 3.1400064783554384 4.553628023409441e-05 4.560046023401964e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.05393916713079297 0.19119928815661252 -0.053175704165533313 0.0007801532151962065 0.012268161554320353 -0.0060426938262118255 -0.3650000056897131 0.28999999315762837 0.049999954433559396 3.140000070371196 -9.590919830852695e-08 -8.307636135853926e-08 1.4348106377598753e-06 5.602993732275773e-07 -1.7272682221102893e-05 -1.2879715724291374e-05 1.9717390667750856e-05 -2.2799795643586216e-05 -0.05746084079146385 0.13407528400421143 -9.27034854888916 0.573333811394813 0.03240225742875768 -9.364376319394239 0.0036230167559646613 0.019217148483011568 -0.0018565617518771136 -0.365 0.29 0.05 3.1400000000003274 -4.182523777896853e-14 1.8425963013474134e-14 16799.000321149826
13887.338 -0.9588702451819415 -1.402911066578862 2.1888937181635026 -2.353935764730938 -1.5608314313686993 0.6136416697585734 -0.00012263933819774137 0.0002192269980432139 0.0001837509185262305 -0.00040907458486974166 0.00017210366089129026 4.750960069564172e-05 -0.010643147974720435 0.019025423779961415 0.015946663180610443 -0.03550118100204003 0.014935866078813476 0.004123079260343054 -0.011782063454185261 -2.3022029185798525 -1.60713260672014 -0.29085249887741266 0.004584819815474479 0.0011333320532261285 -0.032480130598864496 -23.294055277536767 -16.154611743152014 -2.1811455508391018 0.014608374256238652 0.0008764023670645936 -0.9588683287249964 -1.4029084008983155 2.18891412416567 -2.3539592228331507 -1.5608599821673792 0.6136374473571777 0.0 0.0 -0.0 -0.0 0.0 0.0 -0.3878213167190552 -1.7017980813980103 -1.10855233669281 -0.44521239399909973 -0.02470092475414276 0.11601961404085159 -0.36499161183887624 0.28999920633512877 0.04999260537219083 3.140016225878963 8.2821508345791e-06 3.476898180295401e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.18423324204392127 0.26449048765671124 -0.0944086276488564 0.001410808082364415 0.01719602105274172 -0.00329479172976443 -0.36499993913231504 0.2900000191476233 0.0499991532018868 3.1399994729157075 -1.7552288079271107e-06 -1.5203767639504597e-06 1.0507228773371279e-05 4.102815687124283e-06 -0.00012648720519441872 -9.431776965548614e-05 0.00014438999915638228 -0.00016696231618167496 -0.05746084079146385 0.1149216815829277 -9.155426979064941 0.573333811394813 0.03240225742875768 -9.364376319394239 0.0036230167559646613 0.019217148483011568 -0.0018565617518771136 -0.365 0.29 0.05 3.1400000000003274 -4.182523777896853e-14 1.8425963013474134e-14 16799.000321149826
13887.348 -0.958871988597398 -1.40290795009322 2.1888963303285403 -2.3539415800505914 -1.5608289847786665 0.6136423451452276 -0.00020319108794106039 0.0003632192814175576 0.0003044418670385405 -0.0006777622195012812 0.0002851444785349344 7.871477159899885e-05 -0.00638903682059766 0.011420881713242181 0.00957271462898035 -0.021311209265739706 0.008965937433158544 0.0024750671292483872 -0.01603269894248985 -2.2936562164956626 -1.601185089572088 -0.29556763312500106 0.0062046643656322896 0.001757473390919592 -0.01949749442551713 -23.322301194891622 -16.171823672191902 -2.1790817161558254 0.013488497091605326 0.0005261006521812058 -0.9588444868670862 -1.4029323619655152 2.188901726399557 -2.3539349041380824 -1.5608599821673792 0.6136133670806885 0.0 0.0 -0.0 -3.1013189527584473e-07 0.0 0.0 -0.4241616129875183 -1.6858494281768799 -1.0977520942687988 -0.4603002965450287 -0.030963946133852005 0.13027408719062805 -0.36500030450191845 0.2899930829056445 0.050005569264028965 3.1400260911774542 8.317357962073064e-05 2.3931402406708282e-05 -4.5405395617739585e-08 6.401830275449649e-08 3.082293085992253e-08 2.5359051788064534e-07 1.78509859148899e-07 2.8056897643653433e-09 0.1638730678905867 0.3965496516057049 0.09620510466575549 -0.000759089664669129 0.01931823909709363 -0.005005224177388907 -0.36499978976139535 0.29000007746850964 0.04999735508924319 3.1399981321072654 -5.4790573782340724e-06 -4.7459533189600486e-06 1.7409114597206486e-05 6.7967186222274195e-06 -0.00020956553662690238 -0.00015626717361157078 0.00023922816462851386 -0.00027662618201736654 -0.038307227194309235 0.09576806426048279 -9.251194953918457 0.573333811394813 0.03240225742875768 -9.364376319394239 0.0036230167559646613 0.019217148483011568 -0.0018565617518771136 -0.365 0.29 0.05 3.1400000000003274 -4.182523777896853e-14 1.8425963013474134e-14 16799.000321149826
13887.358 -0.9588742969124269 -1.4029038238072875 2.1888997888844433 -2.3539492796437873 -1.560825745447195 0.613643239369934 -0.00024443358040209375 0.0004369433257670277 0.00036623562720000663 -0.0008153302780665323 0.0003430213728773495 9.469181826682323e-05 -0.002704882740345291 0.0048351805250757 0.004052734567494554 -0.009022380699885701 0.0037958475256338886 0.0010478522409762547 -0.017741903219345836 -2.290178083394217 -1.5988804925286229 -0.29789357759091345 0.006982535637799574 0.002060927952430713 -0.008254545566108456 -23.34597234366491 -16.18813433848531 -2.1773458614512786 0.01251865416561503 0.00022273163386650683 -0.9588564077960413 -1.4028963607600708 2.1888893286334437 -2.3539115391173304 -1.5607999006854456 0.6136255264282227 0.0 0.0 -0.0 -0.001011572894640267 0.0 0.0 -0.40034452080726624 -1.7074651718139648 -1.1579794883728027 -0.42907094955444336 -0.013915935531258583 0.12176580727100372 -0.3650073151996763 0.28998592799842715 0.049991829995738396 3.139953058725277 4.4862418431909556e-05 -1.0807037563875484e-05 -0.00014810117660332087 0.0002088172643514637 0.00010052468475231221 0.0008271558139723861 0.0005822449933493247 9.151409848362343e-06 -0.08367623091574233 0.14068673196408132 0.0630038359764067 0.005390527905969515 0.012405657338774955 -0.00860085815384636 -0.3649995919842164 0.29000015467460705 0.04999497436423159 3.1399963568426155 -1.0409471508783418e-05 -9.016677552419862e-06 2.0943581444921025e-05 8.174840327906206e-06 -0.0002521006536896385 -0.00018798497825965832 0.0002877855397279539 -0.0003327740476349011 0.0 0.09576806426048279 -9.193734169006348 0.573333811394813 0.03240225742875768 -9.364376319394239 0.0036230167559646613 0.019217148483011568 -0.0018565617518771136 -0.365 0.29 0.05 3.1400000000003274 -4.182523777896853e-14 1.8425963013474134e-14 16799.000321149826
13887.367999999999 -0.9588768167465744 -1.402899319415087 2.188903564360125 -2.353957684778109 -1.5608222092842539 0.6136442155356348 -0.00025319874233618276 0.00045261170947857556 0.0003793684976010799 -0.0008445672674658811 0.00035532180194810625 9.808737939077801e-05 0.00023688179573433388 -0.00042344391459891995 -0.00035492077232746055 0.000790140592954458 -0.0003324237041191225 -9.176629911511469e-05 -0.017435535779719603 -2.2906879476427817 -1.5993301030279292 -0.2982617417672707 0.007074051178417733 0.002102334241711668 0.0007230068722529008 -23.36381549126237 -16.201112592159813 -2.1760054905398243 0.011744249300296921 -1.950585985955938e-05 -0.9588683287249964 -1.4029323619655152 2.188877884541647 -2.3539592228331507 -1.560824219380514 0.6136255264282227 0.0 0.0 -0.0 -0.0006748391897417605 0.0 0.0 -0.4774537682533264 -1.703244924545288 -1.0961127281188965 -0.4437776803970337 -0.009036149829626083 0.12432916462421417 -0.3650116380239665 0.29001195727441553 0.05001696893600996 3.140044880573494 2.6950998018550338e-05 -6.550639613136907e-05 -9.879581527573251e-05 0.0001393018529637868 6.707814372120934e-05 0.0005518159111990131 0.00038841969540065653 6.1051112831721465e-06 0.3463796013680925 0.5395713848422812 0.007227557293481618 -0.0053727411892274856 0.020230880918447224 0.0036843854937860755 -0.36499937607464616 0.29000023893990384 0.04999237549809862 3.139994418892511 -1.579166985647429e-05 -1.3678742714110174e-05 2.1695583485426694e-05 8.466359849444828e-06 -0.0002611393672685831 -0.0001947255418340117 0.0002981055968101122 -0.0003447069756936567 -0.019153613597154617 0.13407529890537262 -9.136273384094238 0.573333811394813 0.03240225742875768 -9.364376319394239 0.0036230167559646613 0.019217148483011568 -0.0018565617518771136 -0.365 0.29 0.05 3.1400000000003274 -4.182523777896853e-14 1.8425963013474134e-14 16799.000321149826
13887.377999999999 -0.9588792701453688 -1.4028949337815497 2.1889072402958725 -2.353965868311228 -1.5608187663521091 0.6136451659647788 -0.00023735757093898006 0.0004242942425342642 0.000355633756485257 -0.0007917275772274129 0.0003330913970973848 9.195063111218478e-05 0.0023750211048945147 -0.0042455897730775405 -0.0035584565361013176 0.007922108200553168 -0.0033329383279934177 -0.000920063537246385 -0.015676889023471637 -2.2941850978803084 -1.6018035485345938 -0.2971571313389241 0.006659369546928853 0.0019477797851846965 0.007248094075134886 -23.37689174862888 -16.210929336515747 -2.1750458469986675 0.011224312941733488 -0.0001955688496081572 -0.9588683287249964 -1.40292044103656 2.18886644044985 -2.353959699670309 -1.560824219380514 0.6136853694915771 0.0 0.0 -0.0 -0.0008025191491469741 0.0 0.0 -0.4944872260093689 -1.652517318725586 -1.1123709678649902 -0.4599437713623047 -0.008786684833467007 0.12058867514133453 -0.36501444468578587 0.29001592480389016 0.050015992382136026 3.140044869496218 -6.696062682567357e-05 -6.545421274382339e-05 -0.00011748804337179197 0.0001656578404517295 7.976936676190904e-05 0.0006562197835245076 0.000461908941367119 7.260188960286111e-06 0.33679903282911594 0.5896675046658972 -0.15337826847032943 -0.009199633425853528 0.024038048014132955 0.00011118677102681855 -0.3649991658480414 0.2900003209679006 0.04998984516428853 3.1399925320248436 -2.1031959819675175e-05 -1.8217892783513162e-05 2.0339148221952398e-05 7.935136986266893e-06 -0.00024480010655463316 -0.0001825423225165274 0.0002794551889320942 -0.0003231406377214457 -0.019153613597154617 0.17238251864910126 -9.232041358947754 0.573333811394813 0.03240225742875768 -9.364376319394239 0.0036230167559646613 0.019217148483011568 -0.0018565617518771136 -0.365 0.29 0.05 3.1400000000003274 -4.182523777896853e-14 1.8425963013474134e-14 16799.000321149826
13887.387999999999 -0.9588814589603007 -1.4028910211194514 2.1889105198104644 -2.353973169299426 -1.5608156947183556 0.6136460138963795 -0.00020485122327310593 0.0003661856082734624 0.0003069301487044202 -0.0006832994701713938 0.00028747428552556605 7.935795623953496e-05 0.0037352708670557178 -0.00667716896352033 -0.005596517478334562 0.012459367646489028 -0.005241816390721965 -0.0014470117600806631 -0.013007127558903533 -2.29967296694273 -1.6053608201571916 -0.2950473959392375 0.005896752861329351 0.0016630057203341176 0.011399113508776596 -23.38640551431967 -16.21570049909188 -2.1742851341686418 0.010837429238881764 -0.0003075770471664802 -0.9588444868670862 -1.4029084008983155 2.18891412416567 -2.353971143762106 -1.560824219380514 0.6136133670806885 0.0 0.0 -0.0 -0.0006712033064104617 0.0 0.0 -0.4433056116104126 -1.714247703552246 -1.1282063722610474 -0.46101224422454834 -0.007623218931257725 0.11765676736831665 -0.36500765791040235 0.2899877617885444 0.049993799650963455 3.1400053787765163 8.357410407849125e-05 -2.1907459692077212e-05 -9.82686927884392e-05 0.00013855160940034824 6.670854076947163e-05 0.0005488334368410453 0.0003863403494337445 6.072194084075618e-06 -0.009062901977121899 0.1808934863778219 0.037461098994644504 0.004616842299307103 0.013942237620725087 -0.0018886012043139984 -0.36499897828382327 0.29000039413461554 0.04998758772358908 3.1399908486347243 -2.5707111848844202e-05 -2.226752393751604e-05 1.7554561101045304e-05 6.8469753012119725e-06 -0.0002112733373509581 -0.0001575426541405893 0.00024118388389642042 -0.00027888624430178117 0.038307227194309235 0.07661445438861847 -9.27034854888916 0.573333811394813 0.03240225742875768 -9.364376319394239 0.0036230167559646613 0.019217148483011568 -0.0018565617518771136 -0.365 0.29 0.05 3.1400000000003274 -4.182523777896853e-14 1.8425963013474134e-14 16799.000321149826
13887.398 -0.9588832610463065 -1.402887799771313 2.188913219890919 -2.3539791803148873 -1.5608131657928972 0.6136467120124507 -0.00016297401705799136 0.0002913266665534553 0.00024418533950781255 -0.0005436139210480983 0.00022870672106214555 6.31350633433604e-05 0.004404967103854851 -0.007874197917701053 -0.006600000517664739 0.014693180967917385 -0.0061816288732252644 -0.0017064517467968443 -0.009903558588916839 -2.3059127418778407 -1.6096238451429148 -0.29241718627427854 0.00495245562433926 0.001307715045370126 0.013442688342607784 -23.39014746425854 -16.21860898307444 -2.1739805386047157 0.010632891625686543 -0.00036272364959613796 -0.9588683287249964 -1.402956323032715 2.18886644044985 -2.3539592228331507 -1.560836140309469 0.6136374473571777 0.0 0.0 -0.0 -0.0005509709590114653 1.3391224240599797e-10 0.0 -0.4298780560493469 -1.686232566833496 -1.1194192171096802 -0.46917471289634705 0.0065731871873140335 0.1303517073392868 -0.3650142220985843 0.29002087546541977 0.05003198861803748 3.14008071649396 8.289394912530487e-06 -8.21426684958902e-05 -8.066054605014242e-05 0.00011373109684508616 5.477073868432785e-05 0.000450528902909226 0.0003171243601439439 4.984523168381778e-06 0.0020159927660675777 0.06706774152256152 0.04984949738808739 0.009017775712908597 0.013913879236689476 -0.003201520821076196 -0.36499882385261073 0.29000045436286637 0.049985729146582836 3.139989462666199 -2.955623520800677e-05 -2.560165063074508e-05 1.3966430253871537e-05 5.446423109298745e-06 -0.00016808247452983332 -0.00012533643901951102 0.00019187950689263295 -0.0002218742844683721 0.0 0.07661445438861847 -9.27034854888916 0.573333811394813 0.03240225742875768 -9.364376319394239 0.0036230167559646613 0.019217148483011568 -0.0018565617518771136 -0.365 0.29 0.05 3.1400000000003274 -4.182523777896853e-14 1.8425963013474134e-14 16799.000321149826
13887.408 -0.9588846207807613 -1.4028853691572296 2.1889152571920105 -2.3539837158264003 -1.5608112576334499 0.6136472387646598 -0.00011790324952831328 0.00021075982887406946 0.00017665534004602637 -0.00039327647440407003 0.00016545744757233758 4.5674941627998715e-05 0.004508967451744006 -0.008060052508085391 -0.00675583529163859 0.015040043369385359 -0.006327581842269225 -0.001746745598829591 -0.006754578312741011 -2.3123509523537153 -1.6139990776832487 -0.2896244829537862 0.003961178954743346 0.0009319241227487025 0.013760266242481316 -23.39132977617913 -16.219583431052985 -2.173945903182468 0.010605518927452694 -0.00037128851435534906 -0.9588926474200647 -1.4028844398311158 2.188925568257467 -2.3539592228331507 -1.5608480612384241 0.6136734485626221 0.0 0.0 -0.0 -0.00044840050395578146 1.589090322028517e-16 0.0 -0.44223129749298096 -1.7240915298461914 -1.2008105516433716 -0.46866852045059204 0.0012948628282174468 0.1285710632801056 -0.36498197469182064 0.2899991630062884 0.04997758693630064 3.1399803882078787 -8.647425352884597e-05 5.143285253291988e-05 -6.564562041976317e-05 9.256496576368578e-05 4.455958268908195e-05 0.00036666308619315194 0.0002580789368328964 4.056542162217898e-06 0.3613134487177557 0.516394163140733 -0.10214566822698073 -0.0036536595947738123 0.022740403806064756 0.007504849949693823 -0.3649987073257571 0.29000049980156095 0.04998432679299883 3.139988416902286 -3.246052609402455e-05 -2.811736204642046e-05 1.0104215734925743e-05 3.93982665394208e-06 -0.00012159861491989316 -9.067431781107178e-05 0.00013881494711591723 -0.00016051452536096816 0.019153613597154617 0.19153612852096558 -9.21288776397705 0.573333811394813 0.03240225742875768 -9.364376319394239 0.0036230167559646613 0.019217148483011568 -0.0018565617518771136 -0.365 0.29 0.05 3.1400000000003274 -4.182523777896853e-14 1.8425963013474134e-14 16799.000321149826
13887.418 -0.9588855362551243 -1.4028837326850638 2.1889166288533235 -2.353986769470591 -1.5608099729187401 0.6136475934133174 -7.445365575458833e-05 0.00013309103264422774 0.0001115543299399169 -0.000248346646202183 0.00010448321072273556 2.8842844791284642e-05 0.004188630448931363 -0.007487439495523773 -0.0062758710703825216 0.013971540779866842 -0.005878041242857179 -0.001622648066246235 -0.003849367876654511 -2.318134238049899 -1.6179715948571123 -0.28695813983871626 0.003023603276360559 0.0005741481121001514 0.012782430274877687 -23.388126916171736 -16.218038558598654 -2.174111997706153 0.010718080317824733 -0.00034491032288294865 -0.9588683287249964 -1.4028963607600708 2.1888540426837366 -2.353983064691061 -1.5608599821673792 0.6136853694915771 0.0 0.0 -0.0 -0.00041919740033335984 1.8857186038247634e-22 0.0 -0.45310208201408386 -1.654921293258667 -1.168656826019287 -0.453931987285614 0.00632261298596859 0.14413852989673615 -0.36501272459273243 0.29002911073668425 0.05001220240613585 3.140074997859433 -6.644445027846957e-05 -3.0150008298413576e-05 -6.136986441536504e-05 8.653130622557725e-05 4.166892049638996e-05 0.00034277761531186505 0.00024127906021012237 3.7923596188054243e-06 -0.09891856705141423 0.32848061030834724 0.0012552824109155526 0.0032276075810546714 0.009744529993987457 -0.004116399957072474 -0.36499862886987566 0.2900005303921385 0.04998338262617666 3.13998771281397 -3.4415909281262645e-05 -2.9811124935867986e-05 6.38068887457017e-06 2.4878095574523893e-06 -7.67870959754527e-05 -5.7259068131624754e-05 8.765900695346096e-05 -0.00010136184872769509 0.019153613597154617 0.13407529890537262 -9.155426979064941 0.573333811394813 0.03240225742875768 -9.364376319394239 0.0036230167559646613 0.019217148483011568 -0.0018565617518771136 -0.365 0.29 0.05 3.1400000000003274 -4.182523777896853e-14 1.8425963013474134e-14 16799.000321149826
