timestamp,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,force_x,force_y,force_z,torque_x,torque_y,torque_z
5.437367,1.5967278480529785,1.0642896890640259,1.6791400909423828,-0.054868265986442566,0.7489737272262573,-0.00997425802052021,0.6602487564086914,0.6502418518066406,1.2315359115600586,-17.585657119750977,81.63834381103516,6.679080963134766,78.33199310302734
5.438252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6509122848510742,1.2255268096923828,-17.5828800201416,81.60179138183594,6.6776275634765625,78.39837646484375
5.439328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6528959274291992,1.2225170135498047,-17.588333129882812,81.56734466552734,6.675441741943359,78.45002746582031
5.440267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6562991142272949,1.2222251892089844,-17.58568572998047,81.56983184814453,6.678737640380859,78.48895263671875
5.441314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6560459136962891,1.2216567993164062,-17.580326080322266,81.5723648071289,6.671966552734375,78.5159912109375
5.442329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.655271053314209,1.2218141555786133,-17.579870223999023,81.58020782470703,6.6748046875,78.53819274902344
5.443327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6569981575012207,1.2253360748291016,-17.574087142944336,81.60574340820312,6.6559295654296875,78.55704498291016
5.444152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571502685546875,1.227499008178711,-17.56869125366211,81.62732696533203,6.643955230712891,78.585693359375
5.44536,1.5966826677322388,1.0642777681350708,1.6790357828140259,-0.055278077721595764,0.7491378784179688,-0.009383994154632092,0.6600369811058044,0.6577038764953613,1.230611801147461,-17.566638946533203,81.66236877441406,6.626220703125,78.62832641601562
5.446131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.662621021270752,1.2321224212646484,-17.560884475708008,81.69209289550781,6.591239929199219,78.66098022460938
5.447154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6659102439880371,1.2357397079467773,-17.55722427368164,81.73485565185547,6.562030792236328,78.7019271850586
5.448248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6683764457702637,1.237828254699707,-17.55253028869629,81.74776458740234,6.536109924316406,78.75869750976562
5.449255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6702880859375,1.2419281005859375,-17.54520606994629,81.7864761352539,6.509197235107422,78.82475280761719
5.450255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6689033508300781,1.243581771850586,-17.543554306030273,81.80997467041016,6.499992370605469,78.87947082519531
5.451251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6707925796508789,1.2436141967773438,-17.545188903808594,81.81428527832031,6.487239837646484,78.93402099609375
5.452253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6681556701660156,1.2414884567260742,-17.543323516845703,81.80026245117188,6.485897064208984,78.995849609375
5.453252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6678376197814941,1.2419347763061523,-17.54277229309082,81.8128662109375,6.494037628173828,79.04578399658203
5.454185,1.5965874195098877,1.064179539680481,1.6789199113845825,-0.05552845448255539,0.7491690516471863,-0.009335599839687347,0.6599811911582947,0.6689572334289551,1.2388687133789062,-17.54111099243164,81.79131317138672,6.490642547607422,79.07530212402344
5.45532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6692910194396973,1.2363414764404297,-17.54501724243164,81.76815795898438,6.488437652587891,79.10691833496094
5.456324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6647229194641113,1.2344942092895508,-17.544227600097656,81.75830078125,6.505455017089844,79.14462280273438
5.457311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666226863861084,1.2345085144042969,-17.54176139831543,81.74488830566406,6.497047424316406,79.15708923339844
5.458329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6648697853088379,1.2315330505371094,-17.544828414916992,81.7283935546875,6.4946441650390625,79.17378997802734
5.459256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6644902229309082,1.2306280136108398,-17.548675537109375,81.72016143798828,6.479515075683594,79.19315338134766
5.460255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6629948616027832,1.2326593399047852,-17.546932220458984,81.71652221679688,6.475757598876953,79.2004623413086
5.461251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6646027565002441,1.2355527877807617,-17.544326782226562,81.71590423583984,6.463279724121094,79.20777893066406
5.462187,1.5965297222137451,1.0641244649887085,1.678801417350769,-0.05579370632767677,0.7491944432258606,-0.009105272591114044,0.6599332690238953,0.665410041809082,1.2388505935668945,-17.547014236450195,81.73749542236328,6.452644348144531,79.22518920898438
5.463335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.664215087890625,1.2417106628417969,-17.543588638305664,81.73588562011719,6.445819854736328,79.24636840820312
5.464329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6628961563110352,1.2436590194702148,-17.54161262512207,81.75422668457031,6.447792053222656,79.28096771240234
5.465315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.664459228515625,1.2452077865600586,-17.54023551940918,81.76220703125,6.414546966552734,79.3306884765625
5.466335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6602706909179688,1.2464494705200195,-17.537109375,81.75314331054688,6.4124908447265625,79.37757873535156
5.467327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6556038856506348,1.2457771301269531,-17.53245735168457,81.73489379882812,6.4082183837890625,79.4456787109375
5.468326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6547670364379883,1.2465991973876953,-17.532827377319336,81.72421264648438,6.3873138427734375,79.5162353515625
5.469326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6519694328308105,1.2462291717529297,-17.53750228881836,81.69671630859375,6.381797790527344,79.58432006835938
5.47046,1.5964747667312622,1.0640764236450195,1.6786680221557617,-0.055990174412727356,0.7491320371627808,-0.008903141133487225,0.6599902510643005,0.645927906036377,1.2439546585083008,-17.539167404174805,81.66172790527344,6.399589538574219,79.65469360351562
5.471176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.642632007598877,1.2454252243041992,-17.54437255859375,81.6562728881836,6.409221649169922,79.73387145996094
5.472228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.639716625213623,1.2449474334716797,-17.552305221557617,81.6238021850586,6.417259216308594,79.80390167236328
5.473252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6380548477172852,1.2436447143554688,-17.552270889282227,81.58583068847656,6.431774139404297,79.87326049804688
5.474253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6353282928466797,1.2418279647827148,-17.54926300048828,81.5378189086914,6.453514099121094,79.9432601928711
5.475257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6330766677856445,1.2421960830688477,-17.548837661743164,81.50428009033203,6.473964691162109,79.99334716796875
5.476255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6382226943969727,1.236471176147461,-17.549043655395508,81.45628356933594,6.464488983154297,80.00483703613281
5.477254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6379799842834473,1.2332258224487305,-17.544464111328125,81.44757843017578,6.486930847167969,79.98828887939453
5.478223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6397943496704102,1.2318286895751953,-17.54695701599121,81.45814514160156,6.491184234619141,79.94161987304688
5.479249,1.596070408821106,1.0642744302749634,1.678302526473999,-0.05683186277747154,0.7515460848808289,-0.005721856839954853,0.6572030186653137,0.6444892883300781,1.2323331832885742,-17.54795265197754,81.49150085449219,6.484672546386719,79.87603759765625
5.480257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6495299339294434,1.2294015884399414,-17.543947219848633,81.50885009765625,6.478996276855469,79.81583404541016
5.481255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6482796669006348,1.22943115234375,-17.54275131225586,81.54505920410156,6.490459442138672,79.77415466308594
5.482256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6558494567871094,1.2305049896240234,-17.541873931884766,81.571044921875,6.4537506103515625,79.74386596679688
5.483255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.655571460723877,1.233067512512207,-17.531192779541016,81.59467315673828,6.448879241943359,79.71746826171875
5.484226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6583471298217773,1.23504638671875,-17.527555465698242,81.62509155273438,6.426521301269531,79.70135498046875
5.485259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.661494255065918,1.239701271057129,-17.51871109008789,81.66751098632812,6.397380828857422,79.68144989013672
5.486257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6636571884155273,1.2464256286621094,-17.512205123901367,81.71687316894531,6.359382629394531,79.66875457763672
5.48729,1.5960279703140259,1.064255714416504,1.6781227588653564,-0.05737483501434326,0.7514519691467285,-0.005683807656168938,0.657263994216919,0.6644339561462402,1.2502117156982422,-17.505165100097656,81.77210235595703,6.3366851806640625,79.66416931152344
5.488271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6686058044433594,1.2525463104248047,-17.500267028808594,81.81688690185547,6.295230865478516,79.65917205810547
5.489324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6707367897033691,1.2567977905273438,-17.489238739013672,81.87574005126953,6.2608795166015625,79.64311981201172
5.490333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6772890090942383,1.260331153869629,-17.484573364257812,81.93457794189453,6.219997406005859,79.61702728271484
5.491329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6826753616333008,1.2628583908081055,-17.47439193725586,81.9771728515625,6.1829376220703125,79.57608795166016
5.492268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6870241165161133,1.2668876647949219,-17.465137481689453,82.02088928222656,6.152217864990234,79.50637817382812
5.493315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6924142837524414,1.2688989639282227,-17.461198806762695,82.08228302001953,6.13323974609375,79.4498519897461
5.494285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6965799331665039,1.2712373733520508,-17.453590393066406,82.1277084350586,6.116233825683594,79.36422729492188
5.495172,1.5959659814834595,1.064296007156372,1.6779351234436035,-0.058019980788230896,0.7512965202331543,-0.0056281439028680325,0.6573854088783264,0.6997857093811035,1.275609016418457,-17.444931030273438,82.18069458007812,6.106128692626953,79.28425598144531
5.496142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7068924903869629,1.2796125411987305,-17.432754516601562,82.24261474609375,6.09014892578125,79.2100830078125
5.49728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7086167335510254,1.2842397689819336,-17.42780303955078,82.28955841064453,6.083812713623047,79.15852355957031
5.498327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7116713523864746,1.288802146911621,-17.41832160949707,82.3299331665039,6.058818817138672,79.10094451904297
5.499287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7154998779296875,1.2934093475341797,-17.40420150756836,82.3753662109375,6.043354034423828,79.07344055175781
5.500271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7145142555236816,1.2934799194335938,-17.402860641479492,82.38835906982422,6.026660919189453,79.0689468383789
5.501315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7117829322814941,1.2960338592529297,-17.402013778686523,82.40557098388672,6.018863677978516,79.07672882080078
5.502331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7104940414428711,1.297170639038086,-17.392728805541992,82.43235778808594,5.997322082519531,79.07894134521484
5.50333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7101807594299316,1.2976388931274414,-17.38776397705078,82.45332336425781,5.983646392822266,79.08355712890625
5.504222,1.5959120988845825,1.0643266439437866,1.677762508392334,-0.058446936309337616,0.7511934041976929,-0.005777988117188215,0.6574641466140747,0.7118253707885742,1.2998456954956055,-17.389854431152344,82.46353149414062,5.960319519042969,79.09664916992188
5.505329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7152667045593262,1.3020439147949219,-17.378143310546875,82.48053741455078,5.943653106689453,79.10768127441406
5.506333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.716606616973877,1.2991981506347656,-17.373828887939453,82.47941589355469,5.940029144287109,79.12179565429688
5.507272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7178864479064941,1.3003473281860352,-17.376155853271484,82.47770690917969,5.946285247802734,79.14315795898438
5.508186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7183194160461426,1.302389144897461,-17.372102737426758,82.46954345703125,5.940303802490234,79.16886138916016
5.509329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7168745994567871,1.3027324676513672,-17.36858558654785,82.45996856689453,5.936759948730469,79.19508361816406
5.510299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.715083122253418,1.3049049377441406,-17.36984634399414,82.45426940917969,5.941764831542969,79.21993255615234
5.511287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7131838798522949,1.3115415573120117,-17.369813919067383,82.45046997070312,5.9461822509765625,79.24147033691406
5.512492,1.5958808660507202,1.0643222332000732,1.677636742591858,-0.05850180238485336,0.7511425018310547,-0.005955697502940893,0.6575158834457397,0.7139077186584473,1.3099822998046875,-17.367897033691406,82.41829681396484,5.939052581787109,79.27806091308594
5.513223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7117815017700195,1.3095836639404297,-17.37286949157715,82.39473724365234,5.957405090332031,79.30839538574219
5.5143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072367668151855,1.3079471588134766,-17.378799438476562,82.37474822998047,5.971046447753906,79.35173034667969
5.515304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7091493606567383,1.3055305480957031,-17.379262924194336,82.36139678955078,5.9612579345703125,79.39180755615234
5.51619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.709662914276123,1.3021488189697266,-17.381202697753906,82.35224914550781,5.9421844482421875,79.43791198730469
5.517147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7068676948547363,1.3024530410766602,-17.38007354736328,82.34099578857422,5.942638397216797,79.47774505615234
5.518143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7044763565063477,1.302642822265625,-17.381267547607422,82.33982849121094,5.945339202880859,79.51526641845703
5.519275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7026591300964355,1.301957130432129,-17.383516311645508,82.3145751953125,5.963645935058594,79.53814697265625
5.520238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6945891380310059,1.2995996475219727,-17.393415451049805,82.28450775146484,5.988140106201172,79.55201721191406
