timestamp,pos_x,pos_y,pos_z,quat_w,quat_x,quat_y,quat_z,force_x,force_y,force_z,torque_x,torque_y,torque_z
2.235,1.7656046152114868,0.9774299263954163,1.6695743799209595,-0.008927831426262856,0.6051462292671204,-0.0017820546636357903,-0.7960623502731323,0.1371837705373764,0.18335619568824768,-2.1259589195251465,-0.4959915280342102,-2.2000038623809814,0.8422461748123169
2.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13523727655410767,0.18068447709083557,-2.126028299331665,-0.5060207843780518,-2.1900558471679688,0.83710116147995
2.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1318793147802353,0.18008571863174438,-2.1217808723449707,-0.501741349697113,-2.1742618083953857,0.8321699500083923
2.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12970580160617828,0.18118524551391602,-2.121716022491455,-0.5103965997695923,-2.167025089263916,0.8251292109489441
2.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13166901469230652,0.1814556121826172,-2.1266865730285645,-0.5030980110168457,-2.1713459491729736,0.8208873867988586
2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1319209486246109,0.180146723985672,-2.122393846511841,-0.5138570070266724,-2.1676995754241943,0.8161671161651611
2.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13462163507938385,0.1804037094116211,-2.1228675842285156,-0.5072565078735352,-2.177055597305298,0.8212183713912964
2.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13765095174312592,0.1802901029586792,-2.1194114685058594,-0.5158896446228027,-2.1932172775268555,0.8320658802986145
2.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13752798736095428,0.17992278933525085,-2.121107816696167,-0.512494683265686,-2.1922788619995117,0.8434994220733643
2.244,1.7656108140945435,0.9774385094642639,1.6695818901062012,-0.008886794559657574,0.6051647663116455,-0.001832983223721385,-0.7960485219955444,0.135796457529068,0.18106603622436523,-2.1165757179260254,-0.5051984786987305,-2.184206485748291,0.8400816917419434
2.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13268117606639862,0.18158882856369019,-2.119619369506836,-0.49740204215049744,-2.180793285369873,0.8354302048683167
2.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13289667665958405,0.18528738617897034,-2.117274045944214,-0.4860000014305115,-2.1886587142944336,0.8228315711021423
2.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13138477504253387,0.18543550372123718,-2.120820999145508,-0.490693062543869,-2.179325819015503,0.8273367881774902
2.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13408097624778748,0.18543750047683716,-2.118408203125,-0.4874260425567627,-2.185177803039551,0.8254656195640564
2.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13524384796619415,0.1813359558582306,-2.120110034942627,-0.4993642568588257,-2.1866848468780518,0.8267232179641724
2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13822922110557556,0.1823786199092865,-2.1231696605682373,-0.49327677488327026,-2.189511775970459,0.8298049569129944
2.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13681772351264954,0.1799044907093048,-2.1278350353240967,-0.49869638681411743,-2.1763463020324707,0.832847535610199
2.252,1.7656081914901733,0.9774252772331238,1.6695839166641235,-0.008939892053604126,0.6051305532455444,-0.0017129058251157403,-0.7960743308067322,0.1358090043067932,0.1808238923549652,-2.1269469261169434,-0.4782625138759613,-2.166818141937256,0.8185440897941589
2.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13534502685070038,0.1816239356994629,-2.131349563598633,-0.4860972762107849,-2.1639890670776367,0.8056768774986267
2.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13649117946624756,0.18389782309532166,-2.13564133644104,-0.48870158195495605,-2.1702537536621094,0.8050591349601746
2.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13451093435287476,0.18186601996421814,-2.137261152267456,-0.5040257573127747,-2.1583070755004883,0.7972212433815002
2.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13507094979286194,0.18314892053604126,-2.1293725967407227,-0.49088966846466064,-2.165534734725952,0.8100481033325195
2.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13369955122470856,0.17975175380706787,-2.130594491958618,-0.5066190361976624,-2.1600427627563477,0.8240642547607422
