timestamp,pos_x,pos_y,pos_z,quat_w,quat_x,quat_y,quat_z,force_x,force_y,force_z,torque_x,torque_y,torque_z
2.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11201533675193787,0.13743820786476135,-2.158238649368286,-0.5123463273048401,-1.8038212060928345,0.9367346167564392
2.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1102251410484314,0.13835445046424866,-2.158735513687134,-0.498750776052475,-1.7944080829620361,0.9399978518486023
2.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10973414778709412,0.14177516102790833,-2.158919334411621,-0.4840276837348938,-1.7819879055023193,0.9314732551574707
2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11350452899932861,0.14469298720359802,-2.1566922664642334,-0.46203088760375977,-1.7917356491088867,0.9265342950820923
2.321,1.7652783393859863,0.9769828915596008,1.6677542924880981,-0.006040604319423437,0.5818001627922058,-0.0031929253600537777,-0.8133031725883484,0.10958445072174072,0.1430543065071106,-2.1589813232421875,-0.474972128868103,-1.7756524085998535,0.9258759617805481
2.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10923336446285248,0.14302438497543335,-2.1603057384490967,-0.4727015793323517,-1.7749731540679932,0.9259098768234253
2.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10817939043045044,0.14473676681518555,-2.1592471599578857,-0.471768319606781,-1.7799720764160156,0.9220284819602966
2.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10620346665382385,0.14594310522079468,-2.163264513015747,-0.4707310199737549,-1.777265191078186,0.9328509569168091
2.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10419012606143951,0.14894762635231018,-2.165138006210327,-0.4627807140350342,-1.7813072204589844,0.9440898299217224
2.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10417555272579193,0.15031826496124268,-2.161342144012451,-0.4507178068161011,-1.7726776599884033,0.9527027606964111
2.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10660119354724884,0.15016669034957886,-2.163641929626465,-0.4397752583026886,-1.782675862312317,0.9554516077041626
2.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10667720437049866,0.14836812019348145,-2.167168378829956,-0.4624871015548706,-1.7762925624847412,0.9469525814056396
2.329,1.7653156518936157,0.9770058393478394,1.6677604913711548,-0.006037161219865084,0.5818849205970764,-0.0031213881447911263,-0.8132427930831909,0.1079200804233551,0.14559093117713928,-2.16743803024292,-0.46980389952659607,-1.7887892723083496,0.9408062100410461
2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10808150470256805,0.14313462376594543,-2.163041353225708,-0.4708678722381592,-1.783752679824829,0.947051465511322
2.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1087019145488739,0.13965308666229248,-2.1614112854003906,-0.488200306892395,-1.792827844619751,0.9361897706985474
2.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10642421245574951,0.1389780342578888,-2.157167673110962,-0.5004010200500488,-1.7749810218811035,0.935998260974884
2.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10413196682929993,0.14095261693000793,-2.1559011936187744,-0.4826620817184448,-1.7632720470428467,0.9448859691619873
2.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10460788011550903,0.14156100153923035,-2.151240825653076,-0.4733160138130188,-1.7602931261062622,0.9503493309020996
2.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10369500517845154,0.141450434923172,-2.155280828475952,-0.4685319662094116,-1.7479562759399414,0.9376965761184692
2.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10442036390304565,0.14360609650611877,-2.1589465141296387,-0.4506368637084961,-1.745760202407837,0.9449673295021057
2.337,1.7651716470718384,0.9768016934394836,1.6677780151367188,-0.003916115500032902,0.5816805958747864,-0.0025516110472381115,-0.813403844833374,0.10433840751647949,0.14496833086013794,-2.1605780124664307,-0.4465074837207794,-1.7538349628448486,0.9324935674667358
2.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10666581988334656,0.14444893598556519,-2.164945602416992,-0.45152971148490906,-1.7680015563964844,0.9355001449584961
2.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10200409591197968,0.14652538299560547,-2.1665871143341064,-0.45299631357192993,-1.7410659790039062,0.9392421841621399
2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10332861542701721,0.14566877484321594,-2.1687958240509033,-0.46199899911880493,-1.7474803924560547,0.9340132474899292
2.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10351598262786865,0.14650440216064453,-2.1701197624206543,-0.4587419331073761,-1.753665804862976,0.9228397011756897
2.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10226789116859436,0.14791062474250793,-2.1693148612976074,-0.45955681800842285,-1.7479732036590576,0.9289263486862183
2.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1038169264793396,0.14604732394218445,-2.1640093326568604,-0.4640735983848572,-1.7577705383300781,0.93097323179245
2.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10323819518089294,0.14493849873542786,-2.1715598106384277,-0.46397560834884644,-1.7622109651565552,0.9261137843132019
2.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10071796178817749,0.1422055959701538,-2.1701819896698,-0.4880162179470062,-1.7596042156219482,0.9319864511489868
2.346,1.7651755809783936,0.9768078327178955,1.667771816253662,-0.0038805638905614614,0.5815349221229553,-0.0026173735968768597,-0.8135079741477966,0.10117502510547638,0.13882437348365784,-2.1660115718841553,-0.5079068541526794,-1.7593574523925781,0.9418617486953735
2.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1038343757390976,0.13813093304634094,-2.169567584991455,-0.5102854371070862,-1.7791404724121094,0.9359455704689026
2.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10021920502185822,0.13994625210762024,-2.1709370613098145,-0.5123085975646973,-1.7602777481079102,0.945671558380127
2.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10269959270954132,0.13788586854934692,-2.165853500366211,-0.5277271270751953,-1.768556833267212,0.9410082101821899
2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1042223870754242,0.14024347066879272,-2.1636695861816406,-0.503046989440918,-1.762742280960083,0.9419314861297607
2.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1053205281496048,0.1423051655292511,-2.1648671627044678,-0.5001256465911865,-1.763958215713501,0.9355549216270447
2.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10636845231056213,0.14239221811294556,-2.1607706546783447,-0.5025357007980347,-1.7614455223083496,0.9448433518409729
2.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1084396243095398,0.13983619213104248,-2.16117525100708,-0.502350926399231,-1.7732393741607666,0.9245495200157166
2.354,1.7651692628860474,0.9767837524414062,1.6677700281143188,-0.003859223099425435,0.5815938711166382,-0.002613852033391595,-0.8134660124778748,0.11204424500465393,0.1443498432636261,-2.1607258319854736,-0.4809296131134033,-1.8038123846054077,0.9240198135375977
2.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11288127303123474,0.14510130882263184,-2.1618828773498535,-0.4851391315460205,-1.8244500160217285,0.9142385721206665
2.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11000078916549683,0.14563944935798645,-2.1616787910461426,-0.4809347987174988,-1.8258612155914307,0.9207085967063904
2.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10745662450790405,0.1440899670124054,-2.164093017578125,-0.4767577052116394,-1.8206568956375122,0.9144524335861206
2.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1066027581691742,0.14727994799613953,-2.1663172245025635,-0.4729188084602356,-1.8110017776489258,0.9110532999038696
2.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10464343428611755,0.1481001079082489,-2.166487693786621,-0.4626629948616028,-1.7893085479736328,0.918896496295929
2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10469920933246613,0.14657333493232727,-2.166496515274048,-0.4531228542327881,-1.776890516281128,0.9203327298164368
2.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10660399496555328,0.14900636672973633,-2.1672770977020264,-0.43521377444267273,-1.7684078216552734,0.9088890552520752
2.362,1.7651680707931519,0.9768280982971191,1.6677708625793457,-0.004112716764211655,0.5816448330879211,-0.0024449212942272425,-0.8134288787841797,0.10759712755680084,0.14814898371696472,-2.168694019317627,-0.4369124472141266,-1.7651890516281128,0.9136806130409241
2.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10763494670391083,0.14873340725898743,-2.1663033962249756,-0.42763152718544006,-1.7667803764343262,0.9237013459205627
2.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10633409023284912,0.14651638269424438,-2.1649699211120605,-0.437540739774704,-1.7582156658172607,0.9209575057029724
2.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10450562834739685,0.14817199110984802,-2.1634511947631836,-0.4427027702331543,-1.7505085468292236,0.9302452802658081
2.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10187569260597229,0.1481982171535492,-2.1596548557281494,-0.4461124539375305,-1.7457460165023804,0.9445751905441284
2.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10069650411605835,0.14772239327430725,-2.1543452739715576,-0.45273417234420776,-1.7467625141143799,0.9440767765045166
2.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1005861908197403,0.14615744352340698,-2.1550779342651367,-0.46251529455184937,-1.748572587966919,0.9400906562805176
