timestamp,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,force_x,force_y,force_z,torque_x,torque_y,torque_z
0.00107,1.33945310115814,1.09826827049255,1.39307951927185,-0.00874671433120966,-0.0337283834815025,0.00429727602750063,-0.999383509159088,0.0522928982973099,-0.0405470356345177,-0.150281712412834,-0.0180040020495653,-0.377745509147644,-0.014673039317131
0.002053,0,0,0,0,0,0,0,0.0514526590704918,-0.043270967900753,-0.14851251244545,-0.0332338474690914,-0.374445199966431,-0.0160019248723984
0.003107,0,0,0,0,0,0,0,0.0496464148163796,-0.0428988225758076,-0.147591084241867,-0.0299391113221645,-0.363049417734146,-0.0199503302574158
0.004097,0,0,0,0,0,0,0,0.0477413162589073,-0.0445228591561317,-0.142731308937073,-0.038105946034193,-0.34096297621727,-0.00587303936481476
0.005098,0,0,0,0,0,0,0,0.0478447414934635,-0.0446892641484737,-0.143267691135407,-0.0402236916124821,-0.353533774614334,0.00046907365322113
0.006067,0,0,0,0,0,0,0,0.0481355637311935,-0.0428381748497486,-0.142583280801773,-0.0510203540325165,-0.35260134935379,0.00886520743370056
0.00707,0,0,0,0,0,0,0,0.0465644635260105,-0.0404388606548309,-0.139287620782852,-0.0272676795721054,-0.340747654438019,0.0221622735261917
0.008103,0,0,0,0,0,0,0,0.0479619055986404,-0.0420582555234432,-0.14051079750061,-0.0300305858254433,-0.351259708404541,0.0189979374408722
0.011983,1.33945155143738,1.09829783439636,1.39306914806366,-0.00901434291154146,-0.033805426210165,0.00419587129727006,-0.99937903881073,0.0485313087701798,-0.035888310521841,-0.14042940735817,-0.00381705909967422,-0.369349122047424,0.0168545842170715
0.012123,0,0,0,0,0,0,0,0.0511165633797646,-0.0364270769059658,-0.138773545622826,-0.00241321884095669,-0.365423291921616,0.0186189860105515
0.012223,0,0,0,0,0,0,0,0.0513721406459808,-0.0361033715307713,-0.144145041704178,0.00897449068725109,-0.357477456331253,0.0114486068487167
0.012325,0,0,0,0,0,0,0,0.0507398471236229,-0.0362882725894451,-0.146883442997932,-0.000679008662700653,-0.3488849401474,0.00667060911655426
0.013031,0,0,0,0,0,0,0,0.0488317683339119,-0.0345823615789413,-0.144274652004242,0.00575059652328491,-0.333461999893188,0.00215615332126617
0.014533,0,0,0,0,0,0,0,0.0481557175517082,-0.0359369963407516,-0.149801805615425,-0.000531673431396484,-0.339395940303802,0.00796444714069366
0.015102,0,0,0,0,0,0,0,0.044771283864975,-0.035714615136385,-0.152967751026154,-0.00691320933401585,-0.317311108112335,-0.00328758358955383
0.016195,0,0,0,0,0,0,0,0.0453012771904469,-0.0378405712544918,-0.153388559818268,-0.0150728244334459,-0.329784989356995,0.00283873081207275
0.017056,0,0,0,0,0,0,0,0.047663114964962,-0.0395735055208206,-0.152949571609497,-0.0284672863781452,-0.35646641254425,-0.00523081421852112
0.0181,1.3395220041275,1.09816074371338,1.393150806427,-0.0078883795067668,-0.0327007248997688,0.00658076163381338,-0.999412417411804,0.0487101152539253,-0.0387540124356747,-0.155269801616669,-0.0326210483908653,-0.358989596366882,-0.00400155782699585
0.019049,0,0,0,0,0,0,0,0.0500599145889282,-0.0377479121088982,-0.152007684111595,-0.0454859621822834,-0.349008142948151,0.00482524931430817
0.020116,0,0,0,0,0,0,0,0.051266435533762,-0.0384859628975391,-0.148450762033463,-0.0515220277011395,-0.371649473905563,0.00426067411899567
0.02373,0,0,0,0,0,0,0,0.0496397316455841,-0.0395580381155014,-0.15270009636879,-0.0575826466083527,-0.345160871744156,0.00143316388130188
0.02407,0,0,0,0,0,0,0,0.0491012968122959,-0.0398048609495163,-0.15268662571907,-0.0557694621384144,-0.326066017150879,-0.000863447785377502
0.024324,0,0,0,0,0,0,0,0.050434984266758,-0.0388580709695816,-0.152914687991142,-0.05455407127738,-0.333915650844574,0.00266654789447784
0.024593,0,0,0,0,0,0,0,0.0513086393475533,-0.0403749570250511,-0.150666907429695,-0.0580195188522339,-0.348031789064407,-7.9616904258728E-05
0.025143,0,0,0,0,0,0,0,0.0505280196666718,-0.0374098271131515,-0.149671614170074,-0.0458882302045822,-0.336454212665558,0.00642815232276917
0.026325,1.3394250869751,1.09837734699249,1.39301514625549,-0.00901638902723789,-0.0347576141357422,0.00232529547065496,-0.999352395534515,0.0495719127357006,-0.0338615924119949,-0.148148626089096,-0.0503236204385757,-0.345251977443695,-0.0088592916727066
0.027797,0,0,0,0,0,0,0,0.0501430220901966,-0.03379937261343,-0.142657458782196,-0.057866308838129,-0.355639576911926,-0.0137297064065933
0.028067,0,0,0,0,0,0,0,0.0478671938180923,-0.035597950220108,-0.144190311431885,-0.0717681050300598,-0.349213689565659,-0.0164648294448853
0.029098,0,0,0,0,0,0,0,0.0441258698701859,-0.0339477956295013,-0.14527927339077,-0.070316918194294,-0.329141974449158,-0.0285357534885406
0.031147,0,0,0,0,0,0,0,0.0450488962233067,-0.0359276048839092,-0.146658584475517,-0.080070398747921,-0.349833548069,-0.0286438465118408
0.031688,0,0,0,0,0,0,0,0.0461191534996033,-0.0378268323838711,-0.141677796840668,-0.0697698891162872,-0.360691547393799,-0.014248251914978
0.032075,0,0,0,0,0,0,0,0.0416705310344696,-0.0355936251580715,-0.148823916912079,-0.0482270270586014,-0.350232750177383,-0.00961591303348541
0.033055,0,0,0,0,0,0,0,0.0455730594694614,-0.0358254536986351,-0.151157230138779,-0.0507229417562485,-0.365110039710999,-0.0160828083753586
0.034069,1.33949625492096,1.09820818901062,1.39306163787842,-0.00734038976952434,-0.0332277901470661,0.00563943758606911,-0.999405026435852,0.045751515775919,-0.0398110449314117,-0.161066919565201,-0.0652984529733658,-0.366881549358368,-0.0146051496267319
0.035103,0,0,0,0,0,0,0,0.0451973676681519,-0.0400502271950245,-0.162716746330261,-0.0728172957897186,-0.353113114833832,-0.0159112066030502
0.039443,0,0,0,0,0,0,0,0.0439022183418274,-0.0406331941485405,-0.162589818239212,-0.0695593133568764,-0.348325550556183,-0.0157019793987274
0.039651,0,0,0,0,0,0,0,0.047731526196003,-0.0431547984480858,-0.160344138741493,-0.0905530676245689,-0.355122029781342,-0.0102086365222931
0.039756,0,0,0,0,0,0,0,0.0447477698326111,-0.0437552630901337,-0.161582082509995,-0.081994079053402,-0.336276710033417,0.000914633274078369
0.03985,0,0,0,0,0,0,0,0.0468491725623608,-0.0431415066123009,-0.156038701534271,-0.0601688995957375,-0.335279524326324,0.00589920580387116
0.040083,0,0,0,0,0,0,0,0.0483281724154949,-0.0439917035400867,-0.153419196605682,-0.0535070560872555,-0.338397294282913,-0.00294420123100281
0.041064,0,0,0,0,0,0,0,0.0534065589308739,-0.0434100739657879,-0.154331743717194,-0.057606466114521,-0.349569201469421,-0.00317370891571045
0.0421,0,0,0,0,0,0,0,0.0539803728461266,-0.0400580726563931,-0.153253942728043,-0.0268612671643496,-0.355476588010788,-0.00411815941333771
0.043067,1.33944356441498,1.09826111793518,1.39314937591553,-0.00925472844392061,-0.034065056592226,0.00402582716196775,-0.999368727207184,0.054213747382164,-0.0405333116650581,-0.148381590843201,-0.0218311063945293,-0.354911118745804,-0.00188443064689636
0.044144,0,0,0,0,0,0,0,0.0537129975855351,-0.0413644537329674,-0.147556871175766,-0.0305454470217228,-0.362029492855072,0.00528451800346375
0.0453,0,0,0,0,0,0,0,0.0532596409320831,-0.0422096885740757,-0.147876590490341,-0.0354253947734833,-0.35619044303894,0.0195597112178803
0.046528,0,0,0,0,0,0,0,0.0505106449127197,-0.0408193022012711,-0.141613721847534,-0.0212244037538767,-0.345526278018951,0.0205009877681732
0.04706,0,0,0,0,0,0,0,0.0523324944078922,-0.0412207804620266,-0.140373528003693,-0.0274523794651031,-0.345558106899261,0.0187884271144867
0.04804,0,0,0,0,0,0,0,0.0529480427503586,-0.03764284029603,-0.139434903860092,-0.01727738045156,-0.35328671336174,0.00454716384410858
0.049046,0,0,0,0,0,0,0,0.0520798191428185,-0.033751156181097,-0.139313280582428,-0.00527363270521164,-0.345669656991959,-0.0100821554660797
0.050085,0,0,0,0,0,0,0,0.0522295981645584,-0.0339236408472061,-0.140462666749954,-0.0121137294918299,-0.342210084199905,-0.012054055929184
0.051274,1.33944702148438,1.0982745885849,1.39316439628601,-0.00923914089798927,-0.0340096019208431,0.00374442362226546,-0.999371826648712,0.0547096133232117,-0.0373915992677212,-0.145029053092003,-0.0327212363481522,-0.353187203407288,-0.0119080245494843
0.05239,0,0,0,0,0,0,0,0.0505778640508652,-0.0359884537756443,-0.146241292357445,-0.0310535728931427,-0.336280405521393,0.00134745240211487
0.053177,0,0,0,0,0,0,0,0.0509162098169327,-0.0381116047501564,-0.145051896572113,-0.0527605786919594,-0.339670032262802,0.01127028465271
0.054067,0,0,0,0,0,0,0,0.0524041280150414,-0.0400590114295483,-0.14057844877243,-0.0526176989078522,-0.337677419185638,0.0172718614339829
0.055101,0,0,0,0,0,0,0,0.050082266330719,-0.0397048071026802,-0.142690390348434,-0.0371325947344303,-0.343173444271088,0.0115231424570084
0.056058,0,0,0,0,0,0,0,0.0475145950913429,-0.0376965925097466,-0.142026126384735,-0.034364752471447,-0.32938939332962,0.0145372450351715
0.057089,0,0,0,0,0,0,0,0.0494114495813847,-0.0402721129357815,-0.142893433570862,-0.0406268574297428,-0.346646547317505,0.000345155596733093
0.058371,0,0,0,0,0,0,0,0.0478187799453735,-0.0385967567563057,-0.144212335348129,-0.027321869507432,-0.346800953149796,0.0111313462257385
