timestamp,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,force_x,force_y,force_z,torque_x,torque_y,torque_z
0.000167,0,0,0,0,0,0,0,0.0470822229981422,-0.04870530590415,-0.27206814289093,0.11675563454628,-0.234070479869843,-0.0109934508800507
0.001097,0,0,0,0,0,0,0,0.0451869517564774,-0.0515882521867752,-0.265750080347061,0.113438487052917,-0.227384269237518,-0.00888329744338989
0.002083,0,0,0,0,0,0,0,0.0484749898314476,-0.055072084069252,-0.260982573032379,0.109447360038757,-0.244645684957504,-0.0139013379812241
0.003079,0,0,0,0,0,0,0,0.0542707443237305,-0.0551249459385872,-0.260362863540649,0.112254723906517,-0.261676788330078,-0.0130831450223923
0.004074,0,0,0,0,0,0,0,0.0558193810284138,-0.0532124787569046,-0.257062077522278,0.107518561184406,-0.267380177974701,-0.00610189139842987
0.00516,0,0,0,0,0,0,0,0.0544181615114212,-0.0577242560684681,-0.252553015947342,0.0825802385807037,-0.251355648040771,-0.0168181210756302
0.006104,0,0,0,0,0,0,0,0.0528023317456245,-0.0551910661160946,-0.252982527017593,0.0873622447252274,-0.246048092842102,-0.0214041620492935
0.007113,0,0,0,0,0,0,0,0.0517695881426334,-0.0536900497972965,-0.254723370075226,0.0827606767416,-0.236517697572708,-0.000545218586921692
0.011118,1.33978033065796,1.09826862812042,1.39363312721252,-0.0116656078025699,-0.0326684601604938,0.00614433735609055,-0.999379277229309,0.0497743636369705,-0.0538345873355866,-0.255215048789978,0.0863190442323685,-0.231599569320679,-0.00266969203948975
0.011302,0,0,0,0,0,0,0,0.0496064983308315,-0.0539166815578938,-0.256591230630875,0.0784357637166977,-0.230099961161613,0.000477567315101624
0.011421,0,0,0,0,0,0,0,0.0512534454464912,-0.0512675866484642,-0.26029360294342,0.0925576984882355,-0.239340901374817,-0.00224880874156952
0.011523,0,0,0,0,0,0,0,0.0520919933915138,-0.0499220117926598,-0.263513326644897,0.100685745477676,-0.246141374111176,0.00107195973396301
0.012054,0,0,0,0,0,0,0,0.053371500223875,-0.0504706427454948,-0.259486168622971,0.0923721492290497,-0.2524174451828,-0.0122139453887939
0.013154,0,0,0,0,0,0,0,0.0521630793809891,-0.0536229312419891,-0.257941216230392,0.0732022523880005,-0.251441091299057,-0.0145191103219986
0.014112,0,0,0,0,0,0,0,0.0553136542439461,-0.0516563281416893,-0.253635764122009,0.0931992083787918,-0.261803925037384,-0.0309134125709534
0.015096,0,0,0,0,0,0,0,0.0555898621678352,-0.0500807650387287,-0.26032966375351,0.084194079041481,-0.266345798969269,-0.0237824618816376
0.016081,1.3397753238678,1.0982471704483,1.39365112781525,-0.0120778195559978,-0.0325744301080704,0.00640137400478125,-0.999375879764557,0.0569479614496231,-0.0512481480836868,-0.258298426866531,0.0853950083255768,-0.261970281600952,-0.0403320044279099
0.017128,0,0,0,0,0,0,0,0.0560337044298649,-0.0523977503180504,-0.266321837902069,0.0828241929411888,-0.254509687423706,-0.0261905491352081
0.018114,0,0,0,0,0,0,0,0.0564145669341087,-0.0467182621359825,-0.269264906644821,0.106612041592598,-0.258606374263763,-0.0223243832588196
0.019129,0,0,0,0,0,0,0,0.0531876683235168,-0.049224216490984,-0.272314637899399,0.104093939065933,-0.241196364164352,-0.00569909811019897
0.025293,1.33977162837982,1.09829938411713,1.39362037181854,-0.0119174923747778,-0.0326918885111809,0.00607924861833453,-0.999375998973846,0.0513818450272083,-0.0496965646743774,-0.264565527439117,0.107014253735542,-0.228465467691421,0.000716641545295715
0.025513,0,0,0,0,0,0,0,0.0510876402258873,-0.0477007552981377,-0.264053195714951,0.100141167640686,-0.22848117351532,0.0171675384044647
0.02563,0,0,0,0,0,0,0,0.0515067279338837,-0.0455856323242188,-0.258090078830719,0.109653078019619,-0.225758880376816,0.0082288384437561
0.025778,0,0,0,0,0,0,0,0.0513664186000824,-0.0469952151179314,-0.25316709280014,0.110957890748978,-0.223625898361206,0.00617542862892151
0.025877,0,0,0,0,0,0,0,0.0521559230983257,-0.0470299422740936,-0.251944541931152,0.0967506393790245,-0.237011700868607,-0.0119796544313431
0.025978,0,0,0,0,0,0,0,0.0523570068180561,-0.0425882041454315,-0.249457120895386,0.100573927164078,-0.250608503818512,-0.0186862498521805
0.026069,0,0,0,0,0,0,0,0.0544250644743443,-0.0456465855240822,-0.245388671755791,0.0984758287668228,-0.263640880584717,-0.0152700990438461
0.027301,0,0,0,0,0,0,0,0.0536632165312767,-0.0465549565851688,-0.248160719871521,0.0909812450408936,-0.271990835666656,-0.0160055905580521
0.0281,0,0,0,0,0,0,0,0.0511138811707497,-0.0466189160943031,-0.255354464054108,0.0805350467562676,-0.258234262466431,-0.0129362642765045
0.029104,0,0,0,0,0,0,0,0.0472192205488682,-0.0466150119900703,-0.254444271326065,0.0851707682013512,-0.245291799306869,-0.00985404849052429
0.030129,0,0,0,0,0,0,0,0.0505548864603043,-0.0525391101837158,-0.257353484630585,0.0693736597895622,-0.258669495582581,-0.0087885707616806
0.031084,0,0,0,0,0,0,0,0.0495872274041176,-0.0513702481985092,-0.26297453045845,0.0635960400104523,-0.256420850753784,-0.0138273537158966
0.032071,0,0,0,0,0,0,0,0.0468908324837685,-0.053424134850502,-0.264557510614395,0.0604018829762936,-0.24858084321022,-0.0162747353315353
0.036855,1.3397810459137,1.09824216365814,1.39364516735077,-0.012041749432683,-0.0325087234377861,0.00632443325594068,-0.999378979206085,0.0513215810060501,-0.0557880289852619,-0.262616991996765,0.0523970201611519,-0.274158298969269,-0.0217767357826233
0.037209,0,0,0,0,0,0,0,0.0538008622825146,-0.0546012595295906,-0.266027510166168,0.0444933138787746,-0.276821404695511,-0.0160909444093704
0.037394,0,0,0,0,0,0,0,0.0525969937443733,-0.0529205203056335,-0.271127879619598,0.0492322444915772,-0.275528758764267,-0.0184537172317505
0.037575,0,0,0,0,0,0,0,0.0487756356596947,-0.0543699041008949,-0.273451238870621,0.0358560271561146,-0.277278244495392,-0.0126667618751526
0.03775,0,0,0,0,0,0,0,0.053863987326622,-0.0509357750415802,-0.270117610692978,0.0471326224505901,-0.293330639600754,-0.000651881098747253
0.038058,0,0,0,0,0,0,0,0.0521061196923256,-0.0525051653385162,-0.269385010004044,0.0384996309876442,-0.279439628124237,0.0087832510471344
0.039161,0,0,0,0,0,0,0,0.0512830093502998,-0.0531165637075901,-0.270366549491882,0.053945105522871,-0.284793466329575,0.0212742388248444
0.040071,0,0,0,0,0,0,0,0.0509531535208225,-0.0554771237075329,-0.266472905874252,0.0460924841463566,-0.269311040639877,0.0264001935720444
0.041141,1.33976769447327,1.0982608795166,1.3936550617218,-0.0120933558791876,-0.0324950218200684,0.00608800537884235,-0.99938029050827,0.0516432784497738,-0.053705707192421,-0.258456736803055,0.0741954296827316,-0.25273996591568,0.0232063978910446
0.04211,0,0,0,0,0,0,0,0.0472602508962154,-0.0561390444636345,-0.264055252075195,0.0607665553689003,-0.23629991710186,0.0189366042613983
0.043105,0,0,0,0,0,0,0,0.0481292828917503,-0.0539943650364876,-0.262906014919281,0.0709317103028297,-0.234735697507858,0.00097578763961792
0.044089,0,0,0,0,0,0,0,0.048892080783844,-0.053474809974432,-0.258464515209198,0.0750329568982124,-0.23456609249115,-0.00982838869094849
0.04515,0,0,0,0,0,0,0,0.0490622110664845,-0.0517025738954544,-0.257893115282059,0.0979159027338028,-0.232671499252319,-0.0240552127361298
0.046266,0,0,0,0,0,0,0,0.0522978194057941,-0.0519229397177696,-0.261393487453461,0.089747816324234,-0.2495326846838,-0.0244506597518921
0.047107,0,0,0,0,0,0,0,0.052737470716238,-0.0522704012691975,-0.250566273927689,0.103914424777031,-0.252939730882645,-0.0286418497562408
0.048097,0,0,0,0,0,0,0,0.0538291856646538,-0.0506884902715683,-0.251505792140961,0.114936545491219,-0.251547932624817,-0.0211309641599655
0.049205,1.33977925777435,1.09823191165924,1.39365231990814,-0.0120203858241439,-0.0326164178550243,0.00651371153071523,-0.999374449253082,0.0519247949123383,-0.0541831403970718,-0.255153954029083,0.0930938422679901,-0.25328516960144,-0.0150608420372009
0.050483,0,0,0,0,0,0,0,0.0488703660666943,-0.0535120703279972,-0.255778163671494,0.0868182927370071,-0.269806265830994,0.00588984787464142
0.051546,0,0,0,0,0,0,0,0.046412605792284,-0.0560761392116547,-0.25609427690506,0.0682443678379059,-0.268106937408447,0.00613465905189514
0.052396,0,0,0,0,0,0,0,0.0473592728376389,-0.0544102229177952,-0.258432447910309,0.0673261433839798,-0.270987629890442,-0.00298868119716644
0.05346,0,0,0,0,0,0,0,0.0434416197240353,-0.0554185509681702,-0.257167279720306,0.0554132238030434,-0.272530376911163,-0.00852985680103302
0.054516,0,0,0,0,0,0,0,0.043916717171669,-0.0536917150020599,-0.256919622421265,0.062578946352005,-0.262246459722519,-0.0124528259038925
0.055443,0,0,0,0,0,0,0,0.0457485541701317,-0.0545493140816689,-0.255837440490723,0.0565423592925072,-0.26278629899025,-0.0267248004674911
0.05643,0,0,0,0,0,0,0,0.0468525141477585,-0.0505817271769047,-0.256695598363876,0.0704349130392075,-0.26810485124588,-0.030931368470192
0.057503,0,0,0,0,0,0,0,0.0468575432896614,-0.0538188964128494,-0.262283682823181,0.0586181506514549,-0.27568531036377,-0.0201867818832397
