timestamp,pos_x,pos_y,pos_z,quat_w,quat_x,quat_y,quat_z,force_x,force_y,force_z,torque_x,torque_y,torque_z
0.001,1.6620086431503296,0.9780242443084717,1.5654369592666626,-0.005699687171727419,0.6248109340667725,-0.0011257294099777937,-0.7807545065879822,0.17780378460884094,0.1634829193353653,-1.373671054840088,0.7110066413879395,-1.4631285667419434,0.4168763756752014
0.002,1.66199791431427,0.9780228137969971,1.5654330253601074,-0.005581215489655733,0.6247701048851013,-0.001157279941253364,-0.7807879447937012,0.17617657780647278,0.16747024655342102,-1.3825500011444092,0.6767822504043579,-1.4745177030563354,0.44592106342315674
0.003,1.662002682685852,0.9780277609825134,1.5654382705688477,-0.005652731750160456,0.6247706413269043,-0.0011329430853947997,-0.7807871699333191,0.18046852946281433,0.16139410436153412,-1.3751530647277832,0.7014057636260986,-1.4692087173461914,0.4250795543193817
0.004,1.6620254516601562,0.9779994487762451,1.5654267072677612,-0.005536794662475586,0.6248739957809448,-0.0013234158977866173,-0.7807049751281738,0.1744653880596161,0.16216421127319336,-1.3824431896209717,0.7131592035293579,-1.4429086446762085,0.4493110179901123
0.005,1.661997675895691,0.9780260920524597,1.5654290914535522,-0.00554366922006011,0.6248388290405273,-0.0011124546872451901,-0.7807333469390869,0.17775604128837585,0.15986065566539764,-1.3780877590179443,0.6867306232452393,-1.4436233043670654,0.4658176600933075
0.006,1.6620092391967773,0.9780268669128418,1.5654358863830566,-0.00566429877653718,0.6248472929000854,-0.0012010022765025496,-0.7807254791259766,0.1782248318195343,0.16193674504756927,-1.379163384437561,0.7054688930511475,-1.4510345458984375,0.4443216323852539
0.007,1.6620122194290161,0.9780294895172119,1.5654106140136719,-0.005636196583509445,0.6247006058692932,-0.001176671590656042,-0.780843198299408,0.17654848098754883,0.15699036419391632,-1.3782069683074951,0.6847319602966309,-1.455580472946167,0.4421876072883606
0.008,1.6620054244995117,0.9780107140541077,1.5654401779174805,-0.005608188454061747,0.6247970461845398,-0.0011782937217503786,-0.7807661890983582,0.17946645617485046,0.16536875069141388,-1.3730766773223877,0.703681230545044,-1.4966607093811035,0.4609026312828064
0.009000000000000001,1.6620103120803833,0.978003740310669,1.5654178857803345,-0.005699405446648598,0.6247793436050415,-0.001389837940223515,-0.7807793617248535,0.18104632198810577,0.16261298954486847,-1.3818358182907104,0.6625767350196838,-1.4729068279266357,0.43478041887283325
0.01,1.6620014905929565,0.9780158996582031,1.5654455423355103,-0.005591650027781725,0.6247880458831787,-0.001104032271541655,-0.7807736396789551,0.17600399255752563,0.16397987306118011,-1.381562352180481,0.678513765335083,-1.4413385391235352,0.4459916651248932
0.011,1.6619843244552612,0.9780411720275879,1.565426230430603,-0.0057728951796889305,0.6246511340141296,-0.0010640560649335384,-0.7808820009231567,0.17710420489311218,0.16660752892494202,-1.3734883069992065,0.6914182901382446,-1.4495689868927002,0.45914554595947266
0.012,1.6619853973388672,0.9780276417732239,1.5654431581497192,-0.0056689465418457985,0.6247723698616028,-0.0010211111512035131,-0.7807857990264893,0.1793821156024933,0.15632088482379913,-1.3814574480056763,0.6527220010757446,-1.4595280885696411,0.4337463676929474
0.013000000000000001,1.6620198488235474,0.9780018925666809,1.5654271841049194,-0.005625397898256779,0.6248742938041687,-0.001437461469322443,-0.7807039022445679,0.1780322790145874,0.15813036262989044,-1.372043251991272,0.6748422384262085,-1.4554200172424316,0.43333736062049866
0.014,1.662004828453064,0.9780266880989075,1.5654178857803345,-0.00566483149304986,0.6246849894523621,-0.0011818597558885813,-0.7808554172515869,0.17363770306110382,0.16434866189956665,-1.371437668800354,0.7119290232658386,-1.4541507959365845,0.44405484199523926
0.015,1.6619952917099,0.9780302047729492,1.5654207468032837,-0.005647065583616495,0.6246762275695801,-0.0012517054565250874,-0.7808624505996704,0.17660203576087952,0.16260014474391937,-1.377801537513733,0.6840484738349915,-1.452614426612854,0.44763684272766113
0.016,1.6620125770568848,0.9779995083808899,1.5654363632202148,-0.00561828538775444,0.6248893737792969,-0.0014884058618918061,-0.7806916832923889,0.17485535144805908,0.15799514949321747,-1.3751554489135742,0.6714930534362793,-1.4647817611694336,0.4292750954627991
0.017,1.662000060081482,0.9779898524284363,1.5654546022415161,-0.005585372447967529,0.6248796582221985,-0.001431595766916871,-0.7806998491287231,0.17687059938907623,0.15670812129974365,-1.3776731491088867,0.6540125608444214,-1.4408633708953857,0.45987507700920105
0.018000000000000002,1.6619809865951538,0.9780380725860596,1.5654603242874146,-0.005619614385068417,0.6247527599334717,-0.0009371911291964352,-0.7808019518852234,0.17759785056114197,0.16323597729206085,-1.3790552616119385,0.6773197054862976,-1.4697871208190918,0.4336037039756775
0.019,1.6619906425476074,0.9780164361000061,1.5654544830322266,-0.005565306171774864,0.6247943043708801,-0.001194683718495071,-0.7807686924934387,0.1758788824081421,0.16067065298557281,-1.379514455795288,0.696173369884491,-1.4540984630584717,0.45264142751693726
0.02,1.6620043516159058,0.9780030250549316,1.5654335021972656,-0.005716595333069563,0.6247940063476562,-0.001563290017656982,-0.7807672023773193,0.1723809838294983,0.15974698960781097,-1.3799874782562256,0.7077577710151672,-1.4336609840393066,0.449495792388916
0.021,1.661978840827942,0.9780306220054626,1.5654486417770386,-0.005427548661828041,0.6248472929000854,-0.0011876593343913555,-0.7807272672653198,0.17911481857299805,0.16576825082302094,-1.380731225013733,0.6804400682449341,-1.4449641704559326,0.4286293089389801
